,A_SO2_ALL,A_PM25_ALL,B_SO2_ALL,B_PM25_ALL,C_SO2_ALL,C_PM25_ALL,D_SO2_ALL,D_PM25_ALL,E_SO2_ALL,E_PM25_ALL,F_SO2_ALL,F_PM25_ALL,G_SO2_ALL,G_PM25_ALL,H_SO2_ALL,H_PM25_ALL,I_SO2_ALL,I_PM25_ALL,J_SO2_ALL,J_PM25_ALL,K_SO2_ALL,K_PM25_ALL,L_SO2_ALL,L_PM25_ALL,M_SO2_ALL,M_PM25_ALL,N_SO2_ALL,N_PM25_ALL,O_SO2_ALL,O_PM25_ALL,P_SO2_ALL,P_PM25_ALL,Q_SO2_ALL,Q_PM25_ALL
60,0.742186687,0.927929004,1.218222046,0.841471427,1.276163274,1.270261188,1.380418969,1.068413873,0.815201557,1.037765296,0.876116688,1.034696882,1.277404048,1.279172294,0.937345118,1.032020614,0.719238312,0.808429475,1.109644255,1.090953563,0.917186107,1.006670319,0.771222106,0.841192814,1.207226424,1.129129947,1.178281527,1.131263778,1.25989092,1.215970879,1.233430499,1.06671046,0.926265848,1.156269191
61,0.819170087,1.195547547,0.982129094,1.085483373,0.801156912,0.728848869,1.14547717,1.086043304,1.35018335,1.318970864,1.15531647,1.374145867,0.978186475,0.870238018,1.296080981,1.018768697,0.932940686,1.079500037,0.631993524,0.673648678,1.254329252,0.96922126,0.869891828,1.256885256,1.100150669,1.065520705,0.994228143,0.934539585,1.247056627,0.914632202,1.053880735,0.900912462,1.025930354,0.886982021
62,0.851220989,0.994537402,1.027706466,0.969125058,0.869524719,0.762242407,0.801518304,0.959041469,1.062404626,0.767301942,0.970669584,0.873399947,0.860411706,0.887642267,0.595919969,0.971296683,1.042139771,0.881139081,1.391506509,1.335417078,1.1383548,0.924361816,0.688776382,0.849320088,0.789755002,0.874894825,0.911481895,0.849707732,0.770946526,0.992499723,0.780108589,0.713916005,0.693800095,0.829807936
63,1.419426315,1.193073992,1.010567223,1.143763111,1.23811896,1.254104593,0.715883711,0.86177435,0.929813519,1.051841722,0.844053701,1.078204943,1.105528263,0.954253319,0.74961572,0.811061152,1.233624463,1.208975909,0.589187851,0.666398187,1.155179408,1.179058227,0.876209495,0.996642619,0.98846858,1.010230474,0.876675879,1.011859515,1.158572711,1.194414821,1.308883709,1.229479806,1.096877007,0.91571225
64,0.804678243,1.169783134,1.183438369,1.040491631,0.87194986,1.037716329,1.011989729,1.317178374,0.616482946,0.911360538,1.100867516,1.151528154,1.298747832,1.325183395,0.879895384,1.080802122,0.591614445,0.581430247,0.655748202,0.698915353,0.914623529,0.826962818,1.076165492,1.122952622,1.272269892,1.229770987,1.284735706,1.263353008,0.889307533,0.882381813,1.373459121,1.198717854,1.099630792,0.988032982
65,0.999511379,1.046488716,1.019486998,1.105391162,0.81046407,0.747596383,0.821833554,1.017940055,1.27753194,0.954807504,0.943587042,0.940439242,1.318924834,1.313591631,1.301516094,1.181700328,1.195590964,1.176150186,0.912869955,0.918751471,1.245663236,0.904350602,1.067035964,0.880843155,1.071834351,1.048785356,0.876487548,1.023975471,1.002212966,1.005867779,1.034674396,1.12721792,1.275411199,1.183946528
66,0.848646817,0.860939787,1.09837541,1.185750287,0.7255619,0.718271344,0.878768279,1.194604007,0.937582905,1.116502037,0.991938555,0.917268975,1.260452488,1.071824142,1.328326631,1.076599194,1.172356998,1.30558255,1.155079375,1.101014374,0.689143591,1.083123604,1.246062985,1.01104382,1.257464893,1.283849136,0.742103787,0.994197269,0.921629128,0.908818339,1.147876113,1.124853079,0.995101096,0.593306442
67,0.954001856,1.116667356,0.967735094,1.123426801,1.20247454,1.302640172,1.192683368,1.219491638,1.153186496,1.160266722,1.057986193,1.187920521,1.072250302,1.07516063,1.002878582,0.855285315,1.412133319,1.357363725,1.132749402,1.159572678,1.196300375,0.866526982,0.66228363,1.027604276,0.835277705,0.845174176,0.998671772,1.186321013,1.001506697,1.220250487,0.654284828,0.731123397,0.809204442,0.730165217
68,1.261553932,1.132883934,1.05274007,1.022218158,0.681661002,0.788694802,0.890500436,0.953360087,1.336976089,1.455350672,0.93701068,0.867122527,0.78955269,0.86937384,1.019516022,0.84836188,0.966469493,0.894941741,1.219904045,1.211992806,1.142707814,1.211940432,0.667116194,0.846098318,0.602677375,0.588250977,1.311802474,1.239500959,0.679458379,0.777112754,0.776787678,0.699981381,1.050085419,1.175961808
69,0.735623706,1.194649612,0.948121713,1.054175126,0.989312,1.119692368,1.014059618,0.869113608,1.230229921,0.924033872,0.834210984,1.088926416,0.825598724,1.035963506,0.592376372,0.915061171,1.017641462,0.967693156,1.309139583,1.29957679,1.13278363,1.25701826,1.153639756,1.167619,0.898251311,0.913249549,0.812824599,0.788790639,0.827252922,1.001462206,1.003262425,1.006267754,0.944364124,0.76178217
70,1.253242593,0.735482343,0.787733775,1.030304381,1.371830016,1.245220507,1.176567254,1.063825239,0.99481641,0.81829724,1.071558161,0.83074786,1.199983857,0.969505414,0.619157795,0.920300807,1.13134905,1.02097941,1.222741261,1.202052703,0.860000282,0.948600323,1.010058872,0.656397927,1.037627543,1.011560668,0.777944272,0.761284561,0.955906533,0.858103409,0.869647258,0.950547965,1.075723779,0.823038037
71,1.108443121,1.280269418,1.081388157,1.193327039,1.350415003,1.250082658,1.138262906,0.828355377,0.623812507,0.784550445,1.103283417,1.140178949,1.206735714,1.219708474,1.385526054,1.135473675,0.706414084,0.794206329,1.178978177,1.16737848,1.189916985,1.096945342,1.099657559,1.20160397,1.282166992,1.264860581,1.185098337,1.266138163,0.95278161,0.950270907,0.694481436,0.76601761,1.044262516,1.158138882
72,0.923187784,0.628296658,0.932596705,0.945030756,0.733069188,0.742354155,0.845939358,1.141047036,1.221366137,1.056886601,0.959857958,0.979195847,0.640402089,0.8331686,0.806321237,1.002899493,0.940114064,0.907317814,1.302483407,1.295115116,0.941027894,1.11495596,1.228331475,1.10544116,0.812728335,0.760297338,0.974398705,0.93854053,1.368962542,0.883960039,1.315659631,1.21663468,0.808744239,1.114275277
73,0.792746365,0.779699546,1.015936393,0.799515797,0.875971123,1.002532381,1.015769865,0.844680073,0.621721159,0.786746224,1.308656352,1.21621606,0.798511346,0.991022107,0.843045121,0.94407683,0.73569228,0.742692373,1.425679045,1.343033754,1.003303379,0.952859742,0.877392459,1.026272503,0.881415442,0.900861311,1.267200246,0.974375072,0.951442682,1.018561428,1.205555987,1.189529016,0.881092501,0.945067921
74,1.084759218,1.192547375,0.824951622,0.928408024,0.846002655,0.861872973,0.912017578,0.8857081,0.835974994,1.018543896,1.034263752,0.790574172,0.910619115,1.072111572,1.081988926,1.060343678,1.090320622,1.068374722,1.149969809,1.138345549,1.269731263,1.057414398,1.012782246,1.024265496,0.824393578,0.769745564,0.861649485,0.884431712,0.970351651,1.090198356,1.154663406,1.078688057,1.279360356,1.086915349
75,1.388085886,0.775495388,1.289406706,1.209131944,0.923557454,0.876138938,0.863466706,0.880422181,0.882608162,0.953264776,1.105053551,0.887764376,0.750515516,0.817905178,0.590166203,0.820028745,1.026118838,1.105860387,0.91627784,0.941483739,0.960258423,0.961057609,1.22668986,1.041195526,0.934114128,1.019955691,1.265462947,1.228456489,0.968484923,1.257060087,1.104606411,1.153944801,1.11779087,0.82063021
76,0.973020384,1.326379692,0.771397643,0.931765511,0.779751822,0.765108397,1.138353622,1.208491728,0.905159948,0.826960824,1.057999966,0.880594976,1.12073277,1.032615601,0.671765435,0.840030193,0.742778337,0.887182064,1.314471876,1.232331078,0.94098405,0.688848031,0.854551235,0.874948761,1.178696093,1.203266111,1.237188352,1.022121318,1.359234004,0.892853879,0.8991992,1.0630888,1.032282905,0.951489371
77,0.818301718,0.844664359,1.020578272,0.854808909,1.325064838,1.395068966,0.8388137,1.198824718,1.016232749,0.747691284,0.851071787,0.743419283,0.675061998,0.711122692,1.290314418,1.150015124,1.45411126,1.337459855,0.935279107,0.962694856,1.036594619,0.806110326,0.913088724,1.141259381,0.584415841,0.640652619,1.121066618,1.154323549,1.031419399,0.952036338,1.163193357,1.081514727,1.113075618,1.138412753
78,0.678724614,1.033632079,1.002741637,1.08037068,1.216628494,1.234253851,0.819377503,1.168867672,0.788037327,0.797459856,0.785064043,0.874965323,0.988831593,0.969483583,1.361135681,1.147668986,1.410930469,1.291116147,0.809172406,0.807001711,0.928163392,0.693292101,1.118620363,0.819204886,0.876903361,0.861640348,1.276673228,1.101188796,0.900828127,0.796883797,0.86812599,0.932033699,0.735894923,0.760395973
79,0.572766625,1.221708049,1.174247503,1.270459583,0.637516843,0.786900128,1.088729158,0.984230469,1.252739678,1.038241138,1.062166385,0.696335881,1.003105141,0.853637315,1.367699814,1.148122584,1.035563644,0.854782801,0.760177063,0.807810716,0.655742479,0.906033504,0.842224933,0.931299775,1.282684148,1.309317331,1.342636313,1.289683156,1.18364281,1.065244894,0.768327182,0.854325177,0.960787107,0.666409967
80,0.645343605,0.971371696,0.756859881,0.822494428,1.141418577,1.084809827,0.999206826,0.98273783,0.92224574,1.099471666,0.800540011,0.843117126,1.077288897,1.23174919,1.250689174,1.196153097,0.932111614,0.997805491,0.689736226,0.754912153,0.927170033,0.942867594,0.966469079,1.073825033,0.860880347,0.795518526,0.815320904,0.70202153,1.180985375,1.394444796,0.714747655,0.870524634,0.948830915,1.318528
81,1.305955194,0.882581824,0.887799338,1.090814196,0.950344818,1.109328128,0.993619728,1.046934682,0.925663566,0.929792092,0.763288779,0.883064055,0.740284302,0.918783175,1.471417804,1.316471934,0.752128095,0.686806767,0.907117135,0.883508088,1.085239781,0.978422687,0.854657386,0.771487,1.151151579,1.136415219,0.846846562,0.950873692,0.779973094,0.98291429,1.295603753,1.323574531,1.338514846,1.123489464
82,0.740506475,0.709856404,0.779925234,0.984183401,0.775591956,0.907421923,1.212464391,1.113527603,0.874414697,0.940920886,0.932174299,0.99958572,0.786498992,0.926619364,1.028895537,1.149275297,0.98880512,1.056286497,0.557872104,0.667348665,0.651981596,0.967227566,0.938645885,0.919655959,1.169641448,1.189236154,0.955460764,0.710024013,0.817371184,1.291379452,1.228459425,1.291800942,0.856241345,1.384598884
83,0.755915833,1.287327415,1.091710487,0.941641669,0.642108896,0.603772549,0.857553888,0.963943863,1.202937174,1.214397073,1.144721594,1.13058279,0.698614351,0.828950663,0.630921321,0.9782886,0.827769013,0.973284298,0.885224098,0.941566546,0.89293523,0.838282017,1.093800078,1.034919555,0.816796831,0.809481294,0.791104148,0.614827667,1.098800552,0.857904634,0.871466539,0.797126297,1.049208205,1.063462572
84,1.363724638,0.752315532,0.939260686,0.928093586,0.941317744,0.850306089,0.701480964,0.708003811,1.263206636,1.086653234,0.988619036,1.306531679,0.997332082,1.183553626,1.341810875,1.253844804,1.136146968,1.162763284,0.698902085,0.69965928,0.643180108,0.915052446,1.219936815,0.811019511,0.907484655,0.949300884,0.701943728,0.865363953,1.155681876,0.951985088,0.687658507,0.693247176,0.925218397,1.220597752
85,1.455217897,1.173829458,0.903544294,0.925513658,1.190180361,1.032307787,1.165898507,0.941503299,1.00777438,0.987321791,1.013995149,1.073005537,1.233350224,1.142200398,1.267639639,1.274952133,0.965033054,0.861436583,0.756104693,0.751009979,0.952089758,1.08898297,0.927186986,1.087729045,1.132977143,1.151831116,1.195553213,0.975070681,1.252954126,0.853557175,1.128307381,1.060617527,0.977250813,0.823815583
86,0.805034912,1.210079037,0.941925957,1.163104191,0.952397035,0.868417855,1.146212761,1.157079586,0.82149319,1.060712237,1.062520172,1.283227464,0.978045224,1.012763808,0.695024681,0.77466058,1.293755741,1.199646283,0.662808629,0.675254071,0.960271008,0.999026856,0.775855708,0.812636431,0.676118219,0.612679839,0.79508563,0.804608651,0.787453359,1.36252116,1.132972304,1.185760337,0.908607455,0.710788237
87,0.686813978,1.046912886,1.097352795,0.815136675,0.83616349,0.934061175,1.098231099,0.931891167,1.290295592,1.05016565,1.005216772,1.11396185,0.916163529,1.012514505,0.739323334,0.865583361,1.318769794,1.271473377,0.928470293,0.964012693,1.041424422,1.036844604,1.300508953,0.896939879,0.716621991,0.704283151,0.951748446,0.74910092,1.058851731,1.094332951,1.074259375,1.01831439,0.842318216,1.208961024
88,1.075613508,1.198522351,0.962856138,1.048184912,1.058795779,1.068660637,0.723109581,0.702980857,1.262857646,1.233952562,1.070978977,0.968735747,0.890211228,0.920666977,0.788535389,0.852022744,0.979505501,0.790612681,1.026099002,1.018580615,0.676129766,0.811096964,1.188698968,0.886861976,1.145763073,1.119518983,0.882866048,1.226479299,1.188524854,0.84373721,0.795110052,0.917190179,1.017639009,0.670480113
89,1.217332371,0.836338132,0.678921818,0.762826794,0.774035277,0.782185083,1.045323442,0.881296841,1.257037723,1.08426674,1.150677421,0.789745736,0.769476552,0.85531961,0.870091864,0.935068593,0.739680534,0.753487615,0.630647416,0.625216932,0.748469678,0.852220073,0.893959155,1.149147339,1.114208476,1.061331603,1.176570454,1.402459373,1.085240217,1.066191508,1.105134302,1.056182015,0.833014493,1.026426579
90,1.053373392,0.81843864,0.97393462,0.985033803,1.051853351,1.109102848,0.974581846,0.814990145,1.129851323,1.299170407,0.838965014,0.735231061,0.672769013,0.776441394,0.591519362,0.693676654,0.825658616,0.900780275,1.188049815,1.106902141,0.911509126,1.184180246,1.212377915,1.041702611,0.848836978,0.918824919,0.659866155,0.694660498,0.930243608,0.663733286,0.800795197,0.843662278,0.893531305,1.219338485
91,1.002810684,1.259664265,1.202602053,0.991793229,0.921414219,0.995499616,0.870821034,1.05559334,1.302574158,1.143360045,1.136728258,1.122172001,1.178940416,1.002356986,1.000713352,1.189228481,0.938018231,0.840056904,0.977587093,0.952339153,1.086859687,0.813868487,1.257954928,0.865697087,1.083496009,1.06910637,0.934138351,1.037625657,0.85965134,1.105471318,1.294893712,1.294697042,1.234358002,0.764606967
92,1.188164993,1.117391523,0.807768498,0.972708187,0.756544379,0.704985871,0.835692684,1.049751798,1.01941369,1.037494539,1.04473791,1.208263753,1.325514624,1.18054288,0.794322114,0.937923257,0.830872144,0.920191637,1.201578358,1.155420607,1.190205457,1.054085131,0.759783876,0.751438138,1.252361391,1.297889543,0.718645098,0.667668528,1.363557127,0.698759928,0.62966128,0.865894323,1.255390574,1.116930994
93,1.476066956,1.147196964,1.029796771,0.977438773,0.954355895,1.104208578,1.397403702,1.06039439,0.759495426,0.989332148,0.975660855,1.340344345,0.71604656,0.803142644,1.107887273,1.187925245,1.104196329,0.955137206,1.055837076,1.024213573,1.190100352,1.045869536,0.976017523,1.249468286,1.080638807,1.071107991,0.865629282,0.889080764,1.106944208,1.091738767,0.742993562,0.685251302,0.981867231,1.085953405
94,1.407718565,0.994495533,1.118269724,1.121413089,1.186554305,1.173229083,0.992893123,0.721794902,1.21885235,1.174126324,1.166387336,1.201386847,0.821447571,1.051068986,0.687285719,1.012711484,0.857690937,1.079716308,0.74322522,0.740231456,1.033254578,0.913557907,0.894368854,1.165565909,0.859964378,0.868909847,0.881809099,0.900772465,1.0482931,1.052089131,1.230884343,1.145465914,1.126139789,1.004807143
95,0.575034073,1.08679438,0.859709188,1.065736511,1.3739381,1.324704669,0.760058922,0.722246944,1.324324719,1.197981692,1.001077388,1.194337001,1.204250852,1.196991467,1.08911281,0.9442556,1.092178231,0.989717715,0.701621781,0.771955268,1.335538593,1.050840346,0.811387652,1.056245603,1.401770837,1.368094883,1.0393051,0.914950014,1.184555042,0.96071764,1.138714905,1.063275236,1.015659252,1.138990121
96,1.362542777,1.331574046,0.943910947,1.113910035,1.353678614,1.173117139,0.890050591,0.890323413,1.162547538,0.708804783,0.757368902,1.008635781,0.731015244,0.865789378,1.199198643,0.993376777,0.828712516,0.902420514,1.243249586,1.217821037,1.058338207,0.910117554,0.820829962,0.750469466,0.904676302,0.913435267,0.980304962,1.243503371,0.86734994,0.83923382,1.232853379,1.045619585,1.373538546,1.08179186
97,0.530136586,0.717136104,0.893450768,1.06692893,0.816002442,0.821628758,0.937131078,0.943915537,0.708596765,0.725792446,0.881581962,1.074857492,1.003081858,1.121631916,1.240091759,1.365658132,0.741970143,0.937977856,1.399979033,1.3182152,0.895337494,0.843725365,1.045804121,0.88635513,0.668887712,0.780531042,1.093110455,1.361347224,1.155095397,1.31792394,0.691724493,0.836037829,1.363741519,1.125424515
98,0.9275182,0.958860253,1.312137043,1.102340561,1.072377618,1.19391959,1.111829303,0.972625967,1.009664501,0.898006886,1.045914978,0.982548251,1.007620495,1.032158708,1.080505967,1.205253671,0.628262343,0.649354806,1.240650456,1.253945763,1.156342657,0.860747789,0.949081471,1.043075554,0.658653459,0.690957939,0.954156823,0.8070049,0.69296033,1.058738911,1.149649724,1.149203815,1.108334807,1.077783152
99,1.095810622,0.783737903,0.582875518,0.864609061,0.767260982,0.822286918,0.638612597,1.000917264,1.277726854,0.770334118,0.854781331,1.035184697,0.617728261,0.781403098,0.663972364,0.7248592,0.596207385,0.775954351,0.598505253,0.675078335,0.845177818,0.872428139,1.116648135,1.114603392,0.988612524,1.008433609,0.835058333,0.757244145,1.069161354,1.093546572,1.225177876,1.126696705,1.40831898,1.023488044
100,1.414413007,1.303471408,1.180141284,1.000198237,1.021355206,1.124574999,0.969668963,0.868130236,1.105546737,1.102609756,1.092992487,0.828139034,1.317741212,1.165049729,0.783165943,0.761220713,0.871755591,0.923239921,1.07414567,1.008535628,0.866465901,1.000078143,0.907743396,0.800691692,1.358886924,1.433712371,0.749775842,1.110624054,0.946544974,1.388847039,1.210041039,1.189437928,0.813977324,0.864868301
101,1.328003179,1.046062684,1.093105172,1.306652719,0.636064766,0.687188887,1.261918535,0.820671411,0.701984855,0.829098009,0.860707164,0.693169615,1.155614201,1.041868147,0.661615253,0.944856158,0.856505229,0.985125535,1.358178707,1.227790013,0.799394496,0.96101986,0.808543139,0.825297649,1.208982271,1.205408305,0.882830202,0.780038634,1.062866189,0.942376434,0.828166346,0.942060419,0.87666202,1.351254916
102,1.095849219,0.84579634,0.876672852,1.154568554,1.230342422,1.163363767,0.760923577,0.910578792,0.929587427,0.876256697,0.953012674,0.998820679,0.99800606,0.961163577,1.186340688,1.079939375,0.977986619,0.806601827,1.277339263,1.220872393,1.160785301,0.70856766,0.788088811,0.879912837,1.35338541,1.287587355,1.149497694,1.232461503,1.295861185,0.849998176,1.058515366,1.012983619,1.190159354,0.807619521
103,0.848166075,1.041164185,1.081599052,1.087414886,1.027386546,0.910802036,0.782461362,0.972226063,1.207140153,1.243452391,0.800442055,1.001936105,0.826521898,0.793102445,0.910446231,1.176672498,0.91971671,0.729042751,1.347027705,1.282239426,0.882456921,0.801789776,1.163047417,1.206681877,1.424159088,1.320499466,1.237395302,1.044781027,0.762526082,1.021893685,0.948677667,0.93395494,0.853374739,1.115937804
104,1.276791804,0.945639052,0.639137128,0.649060823,0.726659725,0.783905941,1.031738986,1.1683195,1.054753544,1.091283918,1.229613879,1.188995599,1.230704812,1.222521579,0.985572287,0.867761126,1.155428802,0.954459003,0.949764752,0.922759696,0.74896245,1.12360344,1.267900245,1.185722834,0.716790575,0.731769286,1.232017531,1.229360421,0.915581007,1.256767998,0.647686456,0.813537093,0.645558066,0.807639083
105,1.029892316,1.138165359,1.180607951,0.813531334,0.928713203,0.938329017,0.853544623,1.154103298,0.766591472,0.93654741,0.783302296,0.910649909,0.951464549,0.866165511,0.927644576,0.88717675,0.65862477,0.808544617,0.629644586,0.738341786,0.877783807,1.204579065,1.315474334,1.258600403,0.985268882,1.044378778,0.912238669,0.779171749,1.156939017,0.992892032,0.671668188,0.73157198,0.814638154,0.821943773
106,0.699451412,0.65724004,1.095989237,1.204474499,1.187252161,1.263616475,1.113170491,0.937786129,1.331064062,1.393543507,0.876778111,0.789347706,0.829301546,0.814714471,0.786716945,1.021913701,1.012679606,1.045325842,0.592567561,0.662040124,1.129414923,1.065198042,0.905968616,0.726026181,0.997866718,0.961068295,1.07331912,0.993064098,1.005659339,0.894434029,1.337583096,1.188832238,1.037831336,0.973864036
107,1.287196354,0.939787786,1.272088153,1.046604824,0.661600718,0.708480978,1.181182382,0.756671799,1.000859353,0.923303269,1.07125807,0.928788662,0.683672394,0.695889976,1.173845693,0.845187338,0.901123221,1.119290934,0.919422587,0.880603507,1.276417175,1.161424144,1.0455465,0.840897152,1.360731468,1.328510724,1.370384829,1.179337184,0.91070329,1.17124535,0.790313155,0.894281638,0.973182049,0.913996541
108,1.154505515,1.01324927,0.9514385,0.946401433,1.263656172,1.36465374,0.780657019,0.888659976,0.788994902,1.185131088,1.174778529,1.135542482,1.041381391,1.09650486,1.13608128,1.314498988,1.311006788,1.303749049,0.968673794,1.005824559,1.435938383,1.251413273,0.637840665,0.890282179,1.058286666,1.016448887,0.933728228,0.974599759,0.986143082,0.88534242,1.128838667,0.985502485,1.112033725,0.880875528
109,1.168320642,0.939099924,0.80738267,0.961513094,0.804134714,0.843478983,1.290708953,1.160001404,1.1713398,0.873408877,1.06673092,0.970346,1.198233533,1.227701907,0.810677819,0.987553868,0.910588634,1.044578853,1.354544402,1.321100894,0.745809078,0.742175454,1.280991605,0.908016904,0.842557382,0.914379325,1.039109767,1.071517509,0.724429921,1.28526918,1.280510891,1.180706269,1.016403951,1.14155996
110,1.360500126,0.912333573,0.966450858,1.072167066,0.991704433,1.074907311,1.310108226,0.743980772,1.025391021,1.025977126,1.182949558,1.074461866,0.715644082,0.867740358,1.331659958,1.119176803,1.06924208,1.076227024,0.905621813,1.004196797,0.908529844,1.05443984,1.089437135,0.829841461,1.159159402,1.134606041,1.16318007,0.835765516,0.850501178,1.101422856,1.112906402,1.017101623,0.890839478,1.310242666
111,0.994259455,0.617056526,1.17402529,1.046218242,1.104689259,1.191328915,0.9072867,0.858933348,1.216050548,1.127028107,0.807200873,0.877517664,0.69195978,0.770791589,1.405244875,1.018884159,1.29927198,1.142076508,1.002765134,1.019479635,1.322694479,1.038751584,1.292975361,0.980875608,1.015093175,1.005556411,1.304165188,1.150247797,1.110582013,1.018359309,0.622892348,0.83979266,1.179779194,1.148185856
112,1.152309947,1.119338823,0.977950939,0.985604491,1.0522075,0.858431764,0.664499682,0.806851969,0.836018091,0.675474872,1.363576946,1.306167312,0.90151673,0.896465776,0.609409575,0.746785961,0.924923978,0.820100406,1.235685102,1.175630982,0.865751025,1.012778995,1.099380937,0.704573114,0.950789658,0.959932445,0.965147159,0.675390997,1.098463749,1.019805168,1.288733958,1.171450686,1.116373108,0.867630112
113,0.569401562,0.947660779,1.078920433,1.002356835,1.154473824,1.152139143,1.015929039,0.94678642,1.064486193,0.943173257,1.028721183,1.072745963,0.990893166,0.997556834,1.001307176,0.928922224,1.127406137,0.949019725,1.219964136,1.192421559,1.206166306,0.93893445,1.20538314,1.099257972,0.736951501,0.790485257,0.939628535,1.043014947,1.19068023,1.012643067,0.910479614,0.862167166,0.834926897,0.866042597
114,0.855730177,0.934295909,0.944312861,1.141710978,0.99093246,1.106858603,0.911791198,0.826382107,0.902888327,0.911754695,0.978889084,1.158157096,0.890481743,1.080492041,1.046016738,0.906858339,1.316211897,1.216813281,0.622472276,0.747689827,0.993067822,0.98948118,1.349193486,1.017597898,0.999701755,1.013306938,0.707222281,0.763108266,1.418664261,0.790485384,0.869626357,0.951332281,1.330031848,1.289017159
115,0.623852846,0.999322113,1.126068173,1.227259775,1.037529452,0.87984806,1.337277442,1.037957401,0.841690102,1.062604624,0.963156866,0.95094931,1.158515508,1.096915864,1.118346483,0.805158,1.140857377,1.069311148,1.100191879,1.071063524,1.390712454,1.247673498,1.149951496,1.008742192,0.678762513,0.647780946,1.153066228,0.916526945,0.94023951,0.912311892,1.043560315,0.995011704,1.163085496,1.157403732
116,0.645136213,1.175551101,0.920326405,0.827799279,1.198475952,1.166180351,1.167696716,1.265901393,0.655814812,0.974201333,0.955036299,0.856157415,0.986788788,1.025447937,0.800879473,0.908110606,0.578229126,0.695181171,1.351809108,1.220149827,0.817946802,0.824966334,1.15592503,0.949606508,0.987916138,1.018772081,0.868029292,0.79873988,0.916433384,0.910038906,0.698272442,0.824039051,1.233913974,1.191755976
117,0.964736099,0.917413375,0.832264753,0.753872209,0.584721034,0.736713969,1.148662458,1.247689276,1.227803037,1.188348792,0.953151034,1.015638277,1.119668676,1.143325403,1.287741489,1.134310555,1.343477676,1.318700948,1.029108632,0.985047216,0.669565075,1.05553856,1.009387916,0.861503508,1.106831541,1.062047622,1.262326979,1.279722953,0.584789786,0.587625942,0.952018881,1.00777246,0.935598979,1.044425056
118,1.035693591,0.879393729,0.882484564,0.836046057,0.960800996,0.877008328,1.152413999,1.212901539,1.210032958,0.893343034,1.034533681,0.729883807,1.223421165,1.158465719,1.301395897,1.193755685,0.694237149,0.790774818,0.81679081,0.868380518,0.906856987,1.129531796,0.808248277,1.155984042,0.816862975,0.818596896,0.992147632,1.052745266,0.856548831,0.88905003,1.017023999,0.975550891,1.295790759,1.25317731
119,1.046751758,0.914941289,1.249149185,1.006930398,1.309598294,1.369443425,0.966444793,1.254322211,1.06099572,0.979224904,0.895510674,0.927592729,1.255650729,1.240118636,0.875893871,0.98874194,1.30738516,1.326958068,1.1844721,1.175676603,0.752900703,1.105187945,0.839353314,1.00066862,0.857733431,0.896700612,0.579204766,0.626312912,0.559840927,0.743787215,0.82778404,0.934519578,1.10397977,0.861122182
